network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
656,1,5,152.73354665336066,1,0.3326986390295606,1,0,0,0
449,1,6,2354.4315416645154,1,0.0725307916070403,3,0,0,1
784,1,2,523.9306423446145,0,0.2786585230484709,2,0,0,0
847,2,5,3396.789354586982,1,0.2016404003207203,2,0,0,0
695,1,5,327.6613982393067,1,0.182789762588842,2,3,0,0
517,1,3,84.45874354721997,0,0.2558957984460491,2,2,0,0
338,1,3,707.280011808582,0,0.6617505970846128,0,2,0,1
333,1,3,647.398950457327,1,0.1614234212282459,0,1,0,0
583,1,3,2482.2638020098907,1,0.4444252540654339,3,0,1,1
780,1,5,294.1591041373042,0,0.1307538349444167,0,2,1,0
630,1,5,1023.5217840463438,1,0.1435887514135072,1,0,0,0
710,2,4,1225.140419362786,0,0.5596420318705407,0,2,0,1
300,1,1,143.5664126313859,1,0.0620143327059413,3,0,0,1
423,1,5,555.8891867729174,1,0.5632833415917257,2,2,0,0
550,2,6,64.26286964650835,1,0.3305333811770468,2,0,0,0
899,1,4,658.9228046244956,0,0.4697347390563857,2,0,0,0
621,1,5,2576.002562425393,0,0.2230148374376877,2,0,0,0
463,1,4,646.5418041574994,0,0.1123791834959092,1,0,0,0
606,2,2,602.9542444876629,0,0.3817716569235977,1,0,1,0
677,1,4,2869.946111741061,1,0.5624591761610764,1,4,1,1
435,0,2,551.986212926435,1,0.1870149726682455,3,2,0,1
859,1,5,903.4051628804464,0,0.8608722089129791,0,2,0,1
546,0,5,38.2450030378546,0,0.0555602044327121,2,0,0,0
599,1,4,985.7299822320456,0,0.1838972887178287,0,1,0,0
633,1,5,88.12906026497605,1,0.4604264529705178,1,0,0,0
667,1,10,1675.454651609314,0,0.3374322893450713,3,0,0,1
376,2,3,303.21575510902335,1,0.287337327241312,3,0,0,1
388,2,1,1683.8403931508751,0,0.4593031787569887,2,0,0,0
279,1,7,527.2080189199057,1,0.0637188796148294,0,0,0,1
587,1,3,678.1136872546197,1,0.3906667019898419,2,2,0,0
655,1,1,423.440011524677,1,0.2226431706145889,0,0,0,1
591,0,7,517.8389796934679,0,0.1320708378068687,0,0,0,1
281,2,5,577.8325623523859,0,0.1685942826991528,1,2,0,1
422,1,4,98.796944901458,0,0.3554670922000746,0,0,0,0
639,2,4,315.1705799635384,1,0.1793596137975173,1,1,0,1
669,1,1,575.9826359182165,1,0.1711262768613613,1,4,0,0
485,1,4,687.4242508104926,0,0.1422168342539224,1,0,0,0
428,1,4,839.7663801979343,1,0.2816068638899637,1,1,0,0
678,1,1,467.4521478772478,0,0.5031089572442867,3,0,0,1
615,2,5,1173.3759982899185,0,0.2087848778242253,2,0,1,0
509,1,7,506.8119420212949,0,0.2153045348739773,3,0,0,1
501,2,3,251.9383544447972,1,0.225422906920659,2,1,0,0
367,1,3,740.322882728059,1,0.4844108594872303,1,0,0,0
639,1,6,464.8654818600496,0,0.0829001066977853,0,0,0,0
584,0,4,195.813269118678,1,0.6251421430350033,0,2,0,1
598,2,2,294.7493079196605,0,0.4160705650006051,1,0,1,0
394,1,3,262.2124460645207,1,0.3254181036450434,1,4,0,0
69,1,7,1934.5109694074808,0,0.4093132415870053,3,0,0,1
719,0,1,590.4391144020123,0,0.2486895296942216,4,0,0,1
404,1,6,845.9513364559743,1,0.2138359332256166,3,1,0,1
638,1,6,160.92738497296358,0,0.3345832034441571,1,1,0,0
421,1,5,2210.3484634145334,1,0.0936509011756172,1,0,0,0
711,2,8,620.5923409993196,0,0.4413799127192701,0,1,0,1
226,2,3,254.99248494394084,0,0.3771314467849127,1,0,0,0
742,1,3,172.70700359810806,0,0.4576635107935385,1,0,0,0
426,0,3,121.36690695002056,1,0.0857883158825477,1,1,1,1
528,1,5,1258.186101304723,0,0.334956131312233,1,1,0,0
144,1,1,230.6111706157401,0,0.5299507263898607,1,2,0,0
581,2,4,236.00757467261047,1,0.4256574871295207,1,1,0,0
294,1,2,264.05010960811046,1,0.2612101850674513,0,4,0,0
229,1,3,1097.560092231213,0,0.4229252363437415,2,2,0,0
195,2,4,2063.893961503564,0,0.108882263567597,0,1,0,1
722,0,8,1904.523921215016,0,0.42871185776942,3,3,0,1
374,1,2,85.40405319423292,0,0.1923799104276762,1,0,0,0
806,2,4,243.52291167366187,0,0.2825090389086451,1,1,0,0
392,1,4,892.2372789587611,0,0.2978353409265031,2,2,0,0
158,1,6,771.0217425938057,0,0.2573791555182476,2,1,0,0
747,0,2,1589.3051055072278,0,0.1681166576006684,3,3,0,1
390,1,5,815.1725035948441,1,0.2181341266093824,0,0,0,1
532,1,2,255.1560046798733,1,0.1026157807496741,0,2,1,0
723,1,7,392.1475288050975,0,0.1180846987197054,2,2,1,1
789,1,3,3119.091940228621,1,0.4760889798388824,3,0,0,1
428,1,2,533.5038059706454,1,0.122027665093483,2,0,0,0
417,1,3,235.519309694414,0,0.203570530385952,0,2,1,0
552,2,4,1168.610669989395,0,0.354105351806895,2,0,0,0
308,1,3,1505.2350733725805,0,0.0789902759555028,3,2,0,1
506,1,4,864.7147760389595,0,0.0432785484837659,0,0,0,0
348,1,5,3362.519312230549,0,0.3736864181027285,1,1,0,0
453,2,2,207.11791194329984,0,0.5678791364008957,1,0,0,0
315,1,3,24.46113219140857,0,0.3947167986477236,1,0,0,0
678,2,2,906.49060352528,0,0.107548619671086,2,0,0,0
130,1,5,910.008732639116,1,0.1805523854833573,0,0,0,1
314,1,3,308.159965327984,0,0.3123726543821025,1,0,0,0
200,2,5,35.455580705945536,0,0.6775287606037428,0,1,0,1
369,2,4,1174.9341992192828,1,0.3001002399264104,2,4,0,1
483,1,6,42.423777590961606,0,0.1900991942942392,1,2,0,0
210,1,7,203.0248131868683,1,0.4791272094879062,1,0,1,1
315,1,4,328.0709850333928,1,0.2608148620505353,3,4,0,1
541,2,1,1958.7285862004912,1,0.2842851913249312,0,0,0,0
513,1,2,777.9428905432843,0,0.5634063266534013,3,0,1,1
355,2,4,1666.0913148116051,0,0.5561911747835862,0,0,0,0
535,1,9,916.694103678336,0,0.1228110439242734,2,0,0,1
390,2,3,3857.210134043374,0,0.4213088485518971,1,3,0,1
445,2,4,595.8097668080823,0,0.4717680145248664,2,0,0,0
834,1,7,44.20997421701363,0,0.3565843446115453,0,0,1,1
768,1,3,140.30088448557632,0,0.3639103704430855,2,2,0,0
240,1,5,710.2261054691171,0,0.3680171548078702,2,2,0,0
665,1,1,341.83556205358826,0,0.2338675451898027,1,2,0,0
662,1,2,95.83155859402854,1,0.6850547079792371,1,0,0,1
663,0,5,514.831755237281,1,0.2655461285790512,2,2,0,1
807,1,2,584.1508481891873,1,0.2200432595836405,0,2,0,0
275,2,6,2181.557199144378,1,0.1367293387773963,2,0,0,1
316,2,3,76.04590791766525,0,0.517415485355198,0,4,1,0
703,2,5,354.29367872169155,0,0.2073029084583164,1,1,0,1
610,1,2,96.1696094605648,1,0.5223898977590506,1,2,0,0
568,1,3,931.2942013029138,0,0.4693277590579212,3,0,0,1
578,1,3,578.931447971113,0,0.3408536775128247,2,2,0,0
234,1,1,492.226153233399,0,0.3004165494989161,3,2,0,1
733,1,2,271.5337088365588,1,0.33221117405948,2,0,0,0
454,1,5,331.59713634990607,0,0.4814195193978481,2,0,0,0
491,0,3,142.05684503623638,1,0.1535034527898667,0,1,0,0
193,1,4,593.4095149606705,0,0.6495621033413421,2,0,0,1
602,1,3,372.6929649565176,0,0.4402074071410956,1,3,0,0
614,2,5,241.24184494566543,0,0.4090019081673018,1,0,0,0
487,1,6,106.58945304565958,0,0.4173869304024702,0,2,0,0
724,1,7,18.79932752864275,1,0.2589827606585747,0,0,0,1
433,1,4,171.89458061471217,1,0.212882897442764,1,0,0,0
612,2,3,227.4049678890306,1,0.1576186129049559,0,1,0,0
296,1,1,531.5487479705895,1,0.356572384119677,2,1,0,1
465,1,3,1361.4772168333566,0,0.3821968090786514,1,0,0,1
545,1,4,514.1593076306443,0,0.3451747005871263,2,2,0,0
426,1,6,782.1303806453978,0,0.0825569274521934,0,0,0,0
473,1,2,186.49283385413707,0,0.0766446140966821,3,3,1,1
665,1,4,430.4589753232575,0,0.0437579057155591,2,1,0,0
178,1,4,298.0644887672826,0,0.5320035905379513,2,1,0,0
849,1,5,327.81638102255295,0,0.6007120510894748,1,3,0,1
776,1,3,1317.8164350694833,0,0.0589241476683959,0,0,0,0
241,1,1,1452.09471924656,0,0.1209075254540709,1,0,0,0
637,1,4,609.0396370198225,0,0.3726030214044275,0,0,1,1
399,2,6,1813.857416216726,0,0.516370593280863,2,2,0,1
558,1,10,45.51163274489725,0,0.4582420352028848,1,0,0,1
453,1,2,655.8276449885371,0,0.3411065113861518,2,4,0,0
361,1,9,622.7633509536859,0,0.4798600921879466,0,2,0,1
316,1,3,1426.9180494409543,0,0.5136091676394358,4,2,0,1
333,1,7,286.29724752725576,0,0.1769177618935794,3,0,0,1
486,2,3,54.177058324436736,1,0.238462280264358,3,0,0,1
356,1,3,803.268540876398,1,0.3648015905905032,1,0,0,1
636,1,5,1049.8423668013495,0,0.3033497157063665,0,3,0,0
383,1,5,8.897716664147355,1,0.3158533744191446,2,2,0,1
547,1,3,895.1620002489304,1,0.3477060534031414,1,0,0,0
599,0,1,16.75649620164127,1,0.7577926213546816,3,0,0,1
594,2,4,1192.563433143316,1,0.1797113292561453,0,0,0,1
515,2,5,971.5017693727642,1,0.1606127665649556,3,0,0,1
648,1,5,670.3791245580135,0,0.4031124735387232,3,0,0,1
596,1,9,564.7013358152082,0,0.3542819279078364,2,3,0,1
252,2,6,1004.5157097545466,0,0.396954910299958,1,2,0,0
673,1,2,47.11690531672548,0,0.2236867357696138,1,0,0,0
507,1,3,519.7466368862069,0,0.1139423747433727,2,4,0,0
636,0,5,533.6708202522631,0,0.1423058824047091,2,4,0,1
458,1,1,1200.910096672094,1,0.1778551579179687,3,2,0,1
714,1,2,171.5364364752325,0,0.0413133263746807,1,0,0,0
972,1,2,285.05399362475504,1,0.2871405524199716,3,2,0,1
342,1,8,870.3942063328094,1,0.2669198727116134,1,0,0,1
223,1,8,425.8733426969415,1,0.128233729646699,2,0,0,1
560,1,5,284.0422916696918,1,0.1048557932786725,0,1,0,0
644,1,4,777.0691038728202,0,0.6140215861964506,1,2,0,1
453,2,6,72.44074583419514,0,0.1397237694668618,1,0,1,0
790,1,3,1247.6751074726194,0,0.1465731099223275,2,0,0,0
232,0,7,595.1301204432226,1,0.5648408488898545,0,0,0,1
638,1,3,184.55811874579396,0,0.0571904268224477,1,1,1,1
843,1,6,112.4004292308586,0,0.5909786491178746,1,0,0,0
898,2,5,766.9017500257263,1,0.1725379664716648,2,4,0,1
346,0,4,885.236454426187,0,0.3528955274703156,0,0,1,1
671,1,4,332.0372773497437,0,0.1266630011072958,1,0,0,0
422,1,3,1516.5488062376137,1,0.265948232696585,1,0,0,0
505,2,1,879.7413368460595,0,0.2732073896688312,3,1,0,1
116,0,2,109.13162529870644,1,0.4279560944112807,0,0,0,0
497,1,2,999.5257084178688,1,0.4741921065655816,2,4,0,0
362,0,7,470.46888309685465,0,0.2263665124277125,2,0,0,1
401,1,4,365.40894025695366,1,0.0258005818678647,2,1,0,0
788,1,5,2120.627697090202,1,0.1645449873822892,2,1,0,0
248,1,3,44.35434511045023,0,0.2040832364743965,2,0,1,0
662,1,3,174.13326675746458,1,0.2424460862070761,1,0,0,0
444,2,4,376.054215233532,0,0.1483273387837776,1,0,0,0
444,2,2,313.2972159745665,0,0.2124013847178427,1,0,0,1
568,1,4,409.8641407777404,1,0.243416817683072,3,0,0,1
614,1,4,1242.0267358378096,1,0.4872482378967995,1,2,0,0
433,1,5,1184.043805617994,1,0.0345314825255413,2,1,0,0
377,2,1,368.8091714730079,1,0.1594003044620047,1,0,0,0
282,1,5,418.545961715788,0,0.3366618430528269,3,2,0,1
334,1,5,1019.6934262765332,0,0.372183183622193,2,0,0,0
1089,1,5,106.09252746849094,1,0.2820774584206103,1,0,0,0
229,1,4,623.4142694884554,0,0.51609505565024,2,1,0,0
235,1,4,1509.9745466984666,1,0.4168748897566341,3,4,1,1
596,2,6,1262.3629503976113,0,0.2236170967452432,3,1,1,1
609,1,2,375.2136421386024,0,0.1916037355137366,0,0,0,1
609,2,4,85.67602413505006,1,0.097743607332886,1,2,0,0
449,1,1,2028.9287051885008,0,0.3172593521154966,2,1,0,0
474,1,2,338.0141642177877,0,0.4875207379981715,2,2,0,0
565,2,3,374.3938864795302,0,0.077099860442541,1,2,0,0
64,1,3,1994.4852902419464,1,0.1857390986498856,3,0,1,1
454,1,4,244.0320835069724,0,0.1779413005760018,1,2,0,0
329,1,4,74.53151389154203,0,0.5790265018660288,2,2,1,0
535,1,3,0.8869124362843446,0,0.4073518218821006,1,2,0,0
1097,1,7,461.42204832841526,1,0.4119214602702581,1,2,0,1
573,2,4,672.5263127899993,1,0.3947894008479906,3,0,0,1
596,1,4,353.0210488588559,1,0.194703652583981,1,2,1,1
584,1,3,244.22629246522823,1,0.7226769577404867,1,2,0,1
621,1,8,1564.0162824785807,1,0.4072325899634335,1,0,0,1
911,1,2,823.662490520027,0,0.2921832915616796,2,1,0,0
273,1,6,1412.6246815898912,1,0.3308179496431512,1,0,0,0
594,1,5,1575.627818454493,0,0.5371957000712348,3,0,0,1
314,1,5,456.75772123306376,0,0.3258497878233071,2,2,0,0
316,2,6,3046.836963212409,1,0.6138605216162406,2,0,0,1
416,2,3,1357.9157701805022,0,0.4833182981600944,2,0,0,0
695,2,5,701.1046805257126,1,0.2715495710352387,2,0,0,0
683,1,1,494.6548172856344,0,0.4685477412891469,1,0,0,0
250,2,1,1800.0753074007591,1,0.1155884377814731,2,0,0,0
510,1,3,1305.9890445030278,0,0.2147428438165074,1,0,1,1
358,2,4,581.8413407597434,0,0.86087921829033,1,2,0,1
456,1,3,127.45867168846772,1,0.5821378707404556,1,1,0,0
586,1,2,245.45471275929108,0,0.2998859499950986,0,1,1,1
387,2,3,28.064738088200222,1,0.238227224178144,1,2,0,0
704,1,4,1223.591819949019,0,0.4974655331730095,1,0,0,0
917,1,4,91.41792415779072,1,0.25528534445471,0,0,0,0
182,1,5,1755.770347300082,0,0.1057373866143216,2,0,0,0
124,0,1,192.4177588065003,0,0.3882339041002734,4,1,1,1
874,2,6,1140.612788900402,0,0.3779117264492466,2,0,0,0
577,2,2,1385.2820877980182,1,0.1462111272212181,1,0,0,0
326,1,7,1258.3147837810136,0,0.2365117459134126,1,3,0,1
606,1,4,1649.9468491170546,0,0.2064411548730728,2,1,0,1
64,1,2,332.0740715917182,1,0.1021371232614333,3,0,0,1
500,1,3,3408.6108243682447,1,0.3533272608370318,1,0,0,0
565,1,7,262.35304762437,0,0.4739622656786313,0,0,0,1
297,1,2,460.2061220323408,1,0.1016274054803537,0,0,1,0
314,1,5,1229.3830491572303,0,0.0848338333913308,0,0,0,0
418,2,6,1387.6039462077752,1,0.4064634597820871,2,0,0,0
630,1,6,131.3637233611598,1,0.2162566526540975,2,2,0,0
671,1,2,1324.047491146982,0,0.4910478438427103,1,0,0,0
507,1,5,63.99495757304094,1,0.4591600756977759,2,1,0,0
210,2,2,2505.1313813300376,0,0.2965914223025565,0,4,0,0
440,1,4,651.4209267871476,0,0.2863041748008081,1,2,0,1
489,1,3,475.47809757242845,1,0.5498895175379362,1,0,0,1
1024,2,4,561.1209915963747,1,0.3418712564048858,2,0,0,0
792,2,4,1582.4672971734983,1,0.2246718767054492,1,0,1,1
699,1,8,893.2065066013271,0,0.2352290277760154,0,1,0,1
556,1,6,1076.2029916024908,1,0.2102511172157265,1,0,0,1
851,2,6,158.91011131968764,0,0.3248138681476976,1,2,0,0
574,0,4,387.7275313446247,1,0.5394095355399767,0,0,0,1
577,1,1,703.214826926875,1,0.1565865949212471,2,2,0,0
744,1,6,252.52853119654637,1,0.3559000231655941,1,0,0,0
719,2,5,2950.5358255877504,1,0.0857579241921035,0,0,0,1
459,1,6,208.20938785414825,0,0.3374424517702798,1,2,0,0
339,1,3,1121.6569799548404,0,0.1447683160314065,1,3,0,0
408,1,8,3520.442330728504,0,0.2537468147098622,2,4,0,1
491,0,2,139.18200112210806,0,0.102849987667617,2,2,1,0
511,1,3,410.2664756144368,0,0.5342893935687621,3,0,0,1
669,1,6,182.44180291632145,1,0.1943669437741687,0,2,1,0
378,2,5,608.9058438549633,0,0.2835776709470378,2,0,0,0
542,1,2,1384.0738335434232,1,0.2188567638032428,3,4,0,1
401,1,1,3467.972233420885,1,0.1630244846684455,0,0,0,0
124,1,2,2258.270140527371,0,0.5928282524224981,1,2,0,0
623,1,3,675.9528033178085,1,0.2432663229822637,1,0,0,0
372,1,1,524.5214082206138,0,0.4106392574635428,0,0,1,0
262,1,2,639.9532072962702,1,0.3628982286195959,0,0,0,0
375,1,3,14.89046403133029,0,0.6056664261136391,2,0,0,1
463,1,3,1070.560326995021,0,0.3549054560528383,1,0,0,0
379,1,3,548.8355468403822,0,0.4789229358934461,3,1,1,1
64,1,2,269.54258225933347,0,0.4846751303273669,1,1,0,0
754,2,1,276.8907900834674,0,0.5992097652521454,1,1,1,0
272,1,5,762.4347383113052,0,0.141940901802436,2,0,0,0
619,1,3,1683.2277144791772,0,0.1549861318732752,0,4,0,0
353,2,4,1006.4104690966186,1,0.0512860230152199,4,1,0,1
516,2,7,771.1369980074232,1,0.5685999214347662,3,1,1,1
591,1,2,62.568652826340255,1,0.253428316618379,1,1,0,1
791,1,2,48.87289818321441,0,0.294776220977087,2,0,0,0
640,2,3,448.53319755921353,1,0.4323266404123174,2,2,1,0
657,2,3,2133.142326807416,0,0.0686235464592545,3,0,0,1
516,0,5,595.0608743831247,1,0.4897558205911837,1,0,0,0
782,1,2,1669.2342406319706,1,0.6814088249890093,2,3,0,1
581,1,3,81.22746878324739,1,0.2330424191906362,1,0,0,0
327,1,2,1030.640627687545,1,0.7015845149568294,2,0,1,1
411,1,3,277.29038326574704,0,0.5912528758358558,2,0,0,0
404,2,6,996.7623754191349,0,0.2736447175977969,1,0,1,0
559,2,4,409.8467818140476,0,0.1076643002577779,4,0,0,1
562,1,9,264.4249130869489,0,0.184174895873854,1,0,0,1
839,2,4,158.24939318395883,0,0.2036813501556559,0,0,0,0
714,1,5,645.5877931415113,1,0.4853322736459014,1,3,0,0
538,1,5,125.32019988366014,1,0.1823392903313842,2,0,0,0
293,1,7,604.803737602062,0,0.2258477701927045,1,3,0,1
861,1,3,710.3563455794348,0,0.1736356951819078,2,0,0,0
456,0,5,11.41221706903353,0,0.7111387333990694,2,4,0,1
330,1,2,2896.1632323807903,0,0.559469212711255,0,0,0,0
282,1,5,560.6518068338949,0,0.2396704228458616,2,1,0,1
343,1,9,2029.006304987584,0,0.2725115748275782,3,0,0,1
218,2,7,365.2648229378259,1,0.2746181841160222,0,3,0,1
680,1,5,232.53042709977075,1,0.5818049261019438,1,0,0,0
318,2,8,187.25164465369903,0,0.1759390153224216,2,0,0,1
803,1,6,1109.2193037466905,0,0.284024080365087,0,0,0,0
602,1,4,635.4530029906896,0,0.6506075441258683,2,1,0,1
706,2,5,1518.21980287136,0,0.6038237440439269,2,1,0,1
368,1,3,538.2063692372774,0,0.3881403655885528,3,0,0,1
281,2,7,312.5670213354288,0,0.2700109682667506,1,2,0,1
678,1,3,737.3457980423989,0,0.1352628117904148,3,1,0,1
610,0,4,1139.320243649939,1,0.146012048247992,3,0,1,1
264,1,6,1285.5065445100522,1,0.5900912432804126,2,2,0,0
619,2,7,388.9818616245024,1,0.5113185218220787,1,4,0,1
592,1,5,1102.1353180104788,1,0.2961154352213594,0,3,0,0
226,1,3,252.56709139037983,1,0.5468992914209417,0,1,0,1
669,2,4,396.77483343165454,1,0.4417321976576355,1,0,0,0
253,2,3,1299.7487624107723,1,0.0958863871345626,0,2,0,0
610,1,2,332.1731671764994,0,0.2636373460433789,2,2,0,0
625,1,6,275.6845249767663,0,0.0998233894769674,2,1,0,0
360,1,2,842.5626859264671,0,0.621444050534454,3,2,0,1
616,2,5,2963.148530576036,0,0.4012431985216927,2,0,0,0
552,2,2,51.73661088305182,1,0.1569417481208387,0,0,0,0
392,0,6,1440.422584133904,1,0.0971363470548561,1,0,0,0
298,2,6,103.72696938039785,1,0.5136265039916885,1,3,0,0
569,1,2,431.26751128667433,1,0.3113790031487307,2,0,0,0
187,2,5,1014.7787963558416,0,0.0571472366799451,1,4,0,1
519,2,6,2089.093834958553,0,0.0138827912347831,1,0,0,0
447,1,6,86.07793277490612,0,0.245703834013395,3,0,0,1
439,2,7,311.2314766196421,1,0.3928592769926949,0,0,0,1
646,1,2,260.8243922452578,0,0.035338671509074,1,0,1,0
567,1,3,946.9753070536368,1,0.7307587707755949,2,0,0,1
563,1,4,144.02491378546102,1,0.1214899728762696,1,0,0,1
192,2,6,3.4669724713208985,1,0.2039103761862494,3,2,0,1
651,1,1,212.06040565814249,1,0.4776126794217324,1,0,1,0
451,2,4,4035.847211698918,0,0.0450714994313345,4,1,0,1
492,0,8,152.21263453728423,1,0.3435576929572656,1,0,0,1
473,2,8,293.54628977279305,0,0.5566161839811695,1,3,0,1
716,1,6,1057.3701396481588,0,0.2162461365376732,0,0,0,1
624,1,5,933.9019142786814,1,0.1921257748501509,1,2,0,0
765,2,2,595.3841817924241,1,0.1493779948065271,4,2,0,1
577,1,7,789.1814952450737,1,0.318602344886231,1,0,0,1
718,0,1,878.882735540743,0,0.2736859827106079,1,0,0,0
704,1,2,873.8568431143938,0,0.1901083020742203,0,0,0,1
709,1,9,1001.1181241797198,0,0.6012944685473153,2,0,0,1
528,1,2,1196.9712190095538,1,0.924299191969215,2,1,0,1
504,1,3,1240.6915378976826,0,0.408692846610035,1,0,0,0
429,1,5,1536.6554128624591,0,0.1993988746300485,1,4,0,1
336,1,1,1095.623524010754,1,0.167967212605191,2,0,0,1
806,1,1,2344.8743750511467,0,0.1749585807713304,3,2,0,1
599,1,2,366.41967325376976,1,0.5557037595262682,1,1,0,0
220,1,2,1202.7700852726562,0,0.6547020315698368,2,0,0,1
573,1,5,275.6421477877564,0,0.4113938400636437,2,1,0,0
79,1,6,154.4497196293494,1,0.5570465515019662,0,1,0,0
381,1,6,293.5216731702644,0,0.52253299516162,2,0,0,0
524,1,1,279.5771818716388,1,0.636380744250139,2,0,1,1
890,1,2,260.2241212489881,1,0.1461795008781164,2,3,0,0
398,2,6,196.84420986181505,0,0.2153116228134469,1,0,0,0
796,1,5,223.06972103053525,0,0.4507805335141692,2,0,1,0
892,2,1,2185.499264373896,0,0.476740901290232,0,3,0,0
500,1,4,339.6339999676835,0,0.3480283882051053,2,0,0,0
768,1,1,420.9821865586714,1,0.2799068330697113,1,0,0,1
351,1,4,2631.3470934545867,0,0.4195289901936597,1,4,0,1
402,2,4,441.3340717484445,0,0.8086511011267716,4,0,0,1
746,1,1,663.5299794136819,0,0.1596368030243446,2,3,0,0
837,1,5,1153.1861132856984,0,0.0774982442452322,5,0,0,1
393,1,2,639.9466459143133,0,0.1666441977033631,0,3,0,0
432,2,7,270.68757640800305,1,0.2101606705651172,1,1,0,1
568,2,5,496.66815971412046,0,0.1384198550927362,1,0,1,0
810,1,1,763.9430399748884,0,0.4055964214582011,2,0,0,0
582,1,7,736.5948162731511,0,0.1722275390334988,1,0,0,1
592,1,3,476.60921046284176,0,0.2608346964235131,1,2,0,0
508,2,6,18.228909905024366,0,0.0629563223849402,1,1,0,1
611,2,4,297.5274419943112,1,0.1405381496997095,3,0,0,1
64,2,3,355.1393717393554,0,0.2800708091533337,1,0,0,0
440,1,3,518.4542681280242,0,0.3132810087638813,2,0,0,0
548,1,4,1219.2361726645786,1,0.2513759767037999,1,0,0,0
269,2,4,1196.4852548517256,1,0.4481692777734307,2,4,0,1
577,1,6,1492.941536535571,1,0.0445734136383219,2,1,1,0
459,1,4,273.98386282558425,0,0.6457459391736808,2,0,0,1
851,1,4,340.28042508320914,0,0.0458577702457286,0,2,0,0
406,1,6,1558.2579276358188,0,0.278941878805491,1,0,0,0
469,1,6,844.9830315337547,0,0.6057729168399577,2,2,0,1
485,1,4,64.57760238555824,0,0.2137764933071991,1,0,0,0
409,1,7,289.530336653958,0,0.2402321822748301,1,0,0,1
539,2,4,132.58401781304775,1,0.1536759760959614,1,0,0,0
273,1,3,313.9634635291192,0,0.1401662403537347,0,2,0,0
624,1,5,548.8853283420859,1,0.3506026059437873,0,1,0,0
625,1,4,306.0655674904243,0,0.5447253817619546,2,1,1,0
679,1,3,5269.782314835798,0,0.2378748827296023,3,1,1,1
373,1,1,271.0554202501745,0,0.0774184725377192,2,0,0,0
550,1,5,265.72196410089003,0,0.3698193079423817,1,0,0,0
664,2,1,371.3821250287824,0,0.070941720097679,1,0,0,0
493,2,2,148.40540175426287,1,0.2052130158428704,2,0,0,0
590,1,8,1074.562581905359,1,0.4950922630023728,0,1,1,1
396,1,5,381.5778690928876,1,0.5891790073903947,1,2,0,0
458,1,3,866.1197097160849,0,0.6516543243030538,1,2,0,1
350,1,1,28.869604885319827,1,0.2535390606985145,0,0,0,0
